Ligand Number	SMILES
1513	Cc1cc(C#N)ccc1S(=O)(=O)N(c1ccccc1)[C@@H]1C[C@H]1C
25352	COc1ccc(COC(=O)c2ccc(F)c(S(C)(=O)=O)c2)cc1C#N
17584	C#C[C@@H](NC(=O)N[C@@H](C)c1ccc(S(C)(=O)=O)c(OC)c1)c1ccc(F)cc1
31866	Cc1ccc(F)cc1S(=O)(=O)NC1CCN(c2ccccc2C#N)CC1
1317	Cc1ccc(NC(=O)N[C@H]2C[C@H]2c2cccc(F)c2)cc1S(C)(=O)=O
21177	CC(C)Oc1cc(C(=O)Nc2cc(F)cc(C#N)c2)ccc1[N+](=O)[O-]
35607	CCS(=O)(=O)N1CCN(S(=O)(=O)c2ccc(F)cc2C#N)CC1
31978	COCCOc1ccc(C#N)cc1N[C@H]1C[C@H](c2cc(F)cc(F)c2)C1
2061	C[C@H]1CN(CCCNS(=O)(=O)c2cc(F)cc(C#N)c2)C[C@H](C)O1
18339	CS(=O)(=O)c1ccccc1NC1CCN(c2ccccc2C#N)CC1
25235	C[C@H](N[C@@H]1CCCC12CCOCC2)c1ccc(S(C)(=O)=O)c(F)c1
16902	CC[C@H](NS(=O)(=O)c1cc(C#N)ccc1C)[C@@H](O)c1c(F)cccc1F
21709	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N(C)[C@@H]2COC[C@H]2O)cc1
21788	COc1cc([C@@H](C)NC(=O)N2Cc3cccc(C#N)c3C2)ccc1S(C)(=O)=O
23457	CS(=O)(=O)c1cccc2c1CCCN2S(=O)(=O)c1ccc(C#N)cc1C(F)(F)F
27918	CS(=O)(=O)CCN(Cc1ccc(Oc2cccc(F)c2)cc1)C1CC1
28783	CC(C)Cn1nccc1/C=C/C(=O)c1ccc(S(C)(=O)=O)c(F)c1
33076	COc1ccc(C(=O)N(C)c2ccc(C(F)(F)F)nn2)cc1S(C)(=O)=O
11132	CN(C)c1cc(C#N)cc(C(=O)NC[C@@]2(Cc3ccc(F)cc3)CCC[C@@H]2O)c1
35251	C[C@H](SCCOc1cccc(F)c1)c1ccc(C#N)cc1
7015	COc1cc(N)c(C(=O)N[C@@H]2C[C@@H]2c2ccccc2)cc1S(C)(=O)=O
14516	COc1ccc(C)cc1COC(=O)c1cc(C#N)cc(N(C)C)c1
10320	C[C@H](O)C[C@@H]1COCCN1S(=O)(=O)c1ccc(F)cc1C#N
4207	COc1cc(C(=O)/C=C/c2c[nH]nc2-c2ccccc2F)ccc1S(C)(=O)=O
20869	CC[C@@H]1CN(C(=O)c2ccc(S(C)(=O)=O)c(Br)c2)CCS1
39308	COc1cccc(S(C)(=O)=O)c1NNC(=O)C1(c2cc(F)cc(C#N)c2)CC1
18335	Cc1cc(F)cc(C#N)c1S(=O)(=O)N[C@@H](C)[C@@H](O)c1ccc(F)cc1
22673	Cc1nc([C@H]2C[C@H]3CC[C@@H](C2)N3S(=O)(=O)c2ccc(F)cc2C)no1
14533	COc1cc(C#N)ccc1S(=O)(=O)N(CC(F)F)C[C@@H](C)O
24720	COc1cc([C@H](C)NCc2ccc(C#N)cc2C)ccc1S(C)(=O)=O
16303	COc1cc([C@H](C)N[C@H]2COc3cc(F)cc(F)c32)ccc1S(C)(=O)=O
35045	COc1cc(C(=O)/C=C/C(C)=C\c2ccccc2C(F)(F)F)ccc1S(C)(=O)=O
24735	N#Cc1cc(F)cc(CN[C@@H]2CC[C@H]2OCc2ccccc2)c1
27615	COc1ccc(/C=C/C(=O)c2ccc(S(C)(=O)=O)c(F)c2)cc1O
28255	CS(=O)(=O)C[C@H](NS(=O)(=O)c1ccc(F)cc1C#N)c1ccccc1
37036	CC(=O)c1ccc(S(C)(=O)=O)c(N2CCO[C@H](C(C)C)C2)c1
35367	COc1cc([C@@H](C)NC2(Cc3ccc(F)cc3)CC2)ccc1S(C)(=O)=O
30637	COc1ccc(CNS(=O)(=O)c2ccc(F)cc2C#N)cc1OC
12726	COc1cc(C#N)ccc1S(=O)(=O)Oc1ccc(F)cc1C
14452	Cc1cc(C#N)ccc1S(=O)(=O)N1CCOc2ccc(S(C)(=O)=O)cc21
17611	COc1ccc(S(=O)(=O)N[C@H](C)[C@H](O)c2ccc(F)cc2)c2ccccc12
26629	CC(=O)c1ccc(S(C)(=O)=O)c(N2CCC3(CCNC(=O)O3)CC2)c1
14465	CCNS(=O)(=O)[C@@H]1CCN(S(=O)(=O)c2ccc(F)cc2C#N)C1
17726	C[C@@H](c1ccccc1)N1CCN(C(=O)COc2cc(F)cc(C#N)c2)CC1
31640	COc1cc(F)cc(F)c1S(=O)(=O)Oc1cc(F)cc(C#N)c1
7105	COc1cc([C@H](C)N[C@H](CCC#N)c2ccccc2)ccc1S(C)(=O)=O
12025	C[C@H](NS(=O)(=O)c1ccc(C#N)cc1)[C@@H](O)c1ccc(F)cc1
5524	C[C@@H]1C[C@H](c2cccc(F)c2)N(S(=O)(=O)c2ccc(C(F)(F)F)cc2C#N)C1
16811	COc1cc([C@H](C)Nc2cc(C)ccn2)ccc1S(C)(=O)=O
40090	CN([C@H]1CCO[C@@H](c2ccc(F)cc2)C1)S(=O)(=O)c1ccc(F)cc1C#N
3745	Cc1ccc(C(=O)N[C@@H](C)[C@@H](O)c2cccc(F)c2)cc1S(C)(=O)=O
19994	C[C@H](NS(=O)(=O)Cc1ccc(F)cc1C#N)c1ccc(N(C)C)cc1
38575	COc1ccc(CNS(=O)(=O)c2c(C)cc(F)cc2C#N)cc1F
37583	CC(=O)c1ccc(S(C)(=O)=O)c(N(C)Cc2cccc(OC(F)(F)F)c2)c1
5854	CS(=O)(=O)c1ccc(C(=O)N2CCC[C@H]2[C@@H](C#N)c2ccccc2)cc1[N+](=O)[O-]
14829	Cc1cc(F)ccc1S(=O)(=O)N(C)[C@H]1CCC[C@H]1C#N
18821	CS(=O)(=O)c1ccc(C(=O)N2CCN(C3CC3)[C@H](C#N)C2)cc1[N+](=O)[O-]
34241	C[C@H]1C[C@@H](c2cccnc2)N(S(=O)(=O)c2ccc(F)cc2C#N)C1
14421	CCOc1ccc(S(=O)(=O)Oc2cc(F)cc(C#N)c2)cc1C
12465	COc1ccc(-c2n[nH]cc2/C=C/C(=O)c2ccc(S(C)(=O)=O)c(F)c2)cc1
10945	C#C[C@H](NC(=O)N[C@@H](C)c1ccc(S(C)(=O)=O)c(OC)c1)c1ccccc1
27560	CC(=O)Nc1ccc(OC[C@H](O)COc2cc(F)cc(C#N)c2)cc1
3164	COc1cc([C@@H](C)N[C@H](CC(F)F)c2ccccc2)ccc1S(C)(=O)=O
36311	Cc1cc([C@H](O)C#N)c(S(C)(=O)=O)cc1C
30214	COc1cc(C(=O)/C=C\c2nc(C#N)cs2)ccc1S(C)(=O)=O
6354	COc1cc(C(=O)/C=C/c2ccc3occc3c2)ccc1S(C)(=O)=O
29504	COc1cc([C@@H](C)N[C@H]2CCc3ccc(O)cc32)ccc1S(C)(=O)=O
22710	CN1CCC2(CC1)CCN(S(=O)(=O)c1ccc(F)cc1C#N)CC2
23537	C[C@H]1CC[C@@H](CNS(=O)(=O)Cc2ccc(F)cc2C#N)CC1
9574	COc1ccc(CC(=O)NS(=O)(=O)c2cc(C#N)ccc2C)cc1F
35170	Cc1cc(F)cc(C#N)c1S(=O)(=O)N[C@@H]1C[C@@H]1c1cccc(F)c1
39156	N#Cc1ccc(C(=O)NCC(=O)NC[C@@H](O)COc2cccc(F)c2)cc1
14887	CS(=O)(=O)N1CCC(NC(=O)COc2cc(F)cc(C#N)c2)CC1
1043	N#Cc1ccc([C@H](O)C(=O)Nc2ccccc2Oc2cccc(F)c2)cc1
4426	COCc1ccccc1CS(=O)(=O)N[C@@H](C)[C@H](O)c1cccc(F)c1
14693	N#Cc1cccc(OC2CCN(C[C@@H](O)c3cccc(F)c3)CC2)c1
31299	CC(C)c1ccccc1OC[C@H](O)COc1cc(F)cc(C#N)c1
32179	C[C@@H](NC(=O)c1ccccc1NC(=O)c1ccccc1)[C@@H](O)c1cccc(F)c1
25318	CN(C)C(=O)[C@@H]1CC[C@H](CNS(=O)(=O)c2ccc(F)cc2C#N)O1
16180	N#C[C@H]1[C@@H](c2ccc(-c3cccc(F)c3)cc2)[C@@H](CO)N1S(=O)(=O)c1cccc(F)c1
2119	C[C@@H](CNS(=O)(=O)Cc1ccc(F)cc1C#N)N1CCc2ccccc2C1
34118	COc1cc([C@H](C)N[C@H](CO)c2c(F)cccc2F)ccc1S(C)(=O)=O
22813	COc1ccc(CN(CCO)C(=O)c2ccc(OC)c(S(C)(=O)=O)c2)cc1
3661	CS(=O)(=O)c1ccc(S(=O)(=O)N[C@@H]2C[C@@H]2c2cccc(F)c2)cc1F
13754	CS(=O)(=O)c1ccnc(Nc2ccc(Oc3cccc(F)c3)cc2)n1
36671	Cc1cc(C#N)cc(C)c1CC(=O)N[C@H]1C[C@H]1c1cccc(F)c1
26513	N#Cc1cc(F)cc(OC[C@H](O)COc2cc(F)cc(Br)c2)c1
22751	COc1ccc(F)cc1CN1CCN(S(=O)(=O)c2cc(C#N)ccc2C)CC1
33044	CC(C)CC1(C)CCN(S(=O)(=O)c2ccc(F)cc2C#N)CC1
7662	COc1cc(N)c(C(=O)OCc2ncccc2C)cc1S(C)(=O)=O
36976	C[C@H](C[C@@H](O)c1ccccc1)NS(=O)(=O)c1ccc(F)cc1C#N
7156	C[C@@H](C(=O)OCc1ccc(Oc2ccccc2)c(F)c1)S(C)(=O)=O
18224	CCN(C(=O)c1ccc(C)c(S(C)(=O)=O)c1)[C@H](C)c1ccc(C#N)cc1
12302	COc1cc(/C=C/C(=O)c2ccc(S(C)(=O)=O)c(F)c2)ccc1C#N
15829	N#Cc1cc(S(=O)(=O)NCc2ccccc2Oc2cccc(F)c2)ccc1F
21465	COc1cc(OS(=O)(=O)c2ccc(S(C)(=O)=O)c(F)c2)ccc1[N+](=O)[O-]
3602	CS(=O)(=O)c1cccc2c1CCCN2Cc1ccc(C#N)c(F)c1
21657	COc1cc([C@H](C)N[C@H](CO)CC(C)(C)C)ccc1S(C)(=O)=O
132	N#Cc1ccc([C@@H](O)C(=O)N2CCC(O)(Cc3cccc(F)c3)CC2)cc1
26666	N#Cc1cc(C(F)(F)F)cc(N2CCC([C@H](O)c3ccc(F)cc3)CC2)n1
36029	Cc1cc(F)cc(C#N)c1S(=O)(=O)N1CCN(C(C)(C)C(=O)O)CC1
21338	CC(=O)c1ccc(S(C)(=O)=O)c(N(C)CCN2C(=O)c3ccccc3C2=O)c1
25688	Cc1cc(F)ccc1S(=O)(=O)NC[C@@H](O)c1cn(C)c2ccccc12
31675	Cc1cccc(S(=O)(=O)N2CCC([C@@H](O)c3ccc(F)cc3)CC2)c1C#N
21157	Cc1cc(Oc2ccc(S(C)(=O)=O)cc2S(C)(=O)=O)c(C)c(C)c1C#N
37021	COc1cc(N)c(C(=O)N[C@H](CC(C)(C)C)c2ccc(F)cc2)cc1S(C)(=O)=O
25616	Cc1ccc(/C=C/C(=O)c2ccc(S(C)(=O)=O)c(F)c2)cc1
29845	Cc1cc(C#N)ccc1OC[C@H](O)c1ccc(S(C)(=O)=O)cc1
11470	CCC[C@H](CNS(=O)(=O)c1ccc(F)cc1C#N)C(=O)OCC
19019	COc1ccc(N(C)S(=O)(=O)c2ccc(C#N)cc2OC)cc1F
3222	COc1cc(C#N)ccc1S(=O)(=O)NC[C@H](O)CCc1ccccc1
14234	COc1ccc([C@@H]2CCN(S(=O)(=O)c3ccc(C#N)cc3C)C2)cc1F
6121	C#C[C@H](NC(=O)N[C@H](C)c1ccc(S(C)(=O)=O)c(OC)c1)c1ccccc1
28494	COc1ccc(S(C)(=O)=O)cc1S(=O)(=O)N[C@@H]1C[C@H]1c1cccc(F)c1
7824	COc1cc(F)ccc1S(=O)(=O)N(c1cc(C#N)cc(C)n1)C1CC1
18879	COc1ccc(C#N)cc1CN1CCC([C@H](O)c2ccccc2)CC1
23421	COc1ccc(C#N)cc1CN[C@@H](C)c1ccc(S(C)(=O)=O)c(OC)c1
262	CC(C)[C@H]1CN(S(=O)(=O)c2ccc(F)cc2C#N)CCN1C
32029	Cc1ccc([C@H](O)[C@H](C)NS(=O)(=O)c2cc(F)ccc2C)cc1
17210	COc1ccc2c(c1)CCN(S(=O)(=O)c1ccc(F)cc1C#N)CC2
27090	COc1cc(C#N)ccc1S(=O)(=O)NC(=O)[C@@H](C)Oc1cccc(F)c1
36617	Cc1ccc(C)c(OC[C@H](O)COc2cc(F)cc(C#N)c2)c1C
1467	Cc1cc(S(=O)(=O)N2C[C@@H](C)C[C@H]2c2cccc(F)c2)ccc1C#N
21346	CCC(CC)CS(=O)(=O)N[C@H](C)[C@@H](O)c1ccc(F)cc1
17661	COc1ccc(C(=O)NNC(=O)c2ccc(C#N)cc2)cc1S(C)(=O)=O
9397	C[C@@H]1C[C@H](c2ccccc2)[C@H](C)N1Cc1ccc(F)cc1C#N
33404	CS(=O)(=O)c1ccc(C(=O)Nc2ccccc2Oc2ccccc2)cc1Br
14363	C[C@H](NS(=O)(=O)c1ccc(C(N)=O)cc1)[C@@H](O)c1cccc(F)c1
11095	N#Cc1ccc(NCC(=O)NCc2ccccc2Oc2cccc(F)c2)cc1
8043	CC[C@@H](NC(=O)COc1ccc(C#N)cc1)c1cc(F)ccc1OC
24114	COCCN([C@H]1CCO[C@H]1C)S(=O)(=O)c1ccc(F)cc1C#N
37602	Cc1cc(C#N)ccc1Oc1ccc(C(=O)NCc2cc(F)ccc2F)cc1
34752	C[C@H](C[C@H](O)c1cccs1)N[C@H](C)c1ccc(S(C)(=O)=O)c(F)c1
27334	COc1ccc(C)cc1/C=C\C(=O)c1ccc(S(C)(=O)=O)c(OC)c1
38276	Cc1ccc([C@H](O)[C@@H](C)NC(=O)CCOc2cccc(F)c2)cc1
5201	Cc1cc(C#N)ccc1S(=O)(=O)N1C[C@@H](N)[C@H](c2cccc(F)c2)C1
23741	COCCN([C@H]1CC[C@@H](C)C1)S(=O)(=O)c1ccc(F)cc1C#N
10475	COc1cccc(CNS(=O)(=O)c2ccc(F)cc2C#N)c1OC
1752	Cc1cc(C#N)ccc1Oc1ccc(C(=O)O[C@@H]2CCOC2=O)cc1
28577	Cc1cc(C#N)ccc1Oc1ccc(C(=O)O[C@H](C)CN(C)S(C)(=O)=O)cc1
2244	Cc1ccc(OC[C@H](C)NS(=O)(=O)c2ccc(F)cc2C#N)cc1
24012	CC(=O)c1ccc(S(C)(=O)=O)c(N(C)C[C@H](O)CN2CCOCC2)c1
37655	COCCN(C(=O)c1ccc(S(C)(=O)=O)c(Br)c1)[C@H]1CCO[C@@H]1C
14863	COc1ccc(F)cc1S(=O)(=O)N1CCN(C2CC2)[C@H](C#N)C1
11243	COc1cc(C#N)ccc1S(=O)(=O)N[C@@H](CO)c1cccc(F)c1
18197	Cc1ccc(F)cc1S(=O)(=O)NC[C@H](C[C@H](C)O)c1ccccc1
14368	C[C@H](C[C@@H](O)c1ccco1)NC(=O)c1ccc(Oc2cccc(F)c2C#N)cc1
9905	Cc1cc(CNS(=O)(=O)c2cc(F)ccc2C)ccc1S(C)(=O)=O
11971	Cc1cc(F)ccc1S(=O)(=O)N1CC[C@H]2CCN(C)C[C@H]21
13008	CN(C)c1ccc(NC(=O)CNc2ccc(C#N)cn2)c(C(N)=O)c1
26762	C[C@@H](NC(=O)CCc1ccc(C(N)=O)cc1)[C@@H](O)c1cccc(F)c1
27505	C[C@@H]1CCN(C(=O)c2ccc(S(C)(=O)=O)c(Br)c2)C[C@H](C)C1
7905	CN1CC[C@@H]2CCN(C(=O)c3ccc(S(C)(=O)=O)c(Br)c3)[C@@H]2C1
11756	COC(=O)[C@@H](NS(=O)(=O)c1ccc(F)cc1C#N)c1ccc(C)c(C)c1
12078	COc1cc([C@H](C)N[C@@H]2CCC[C@@H](C#N)C2)ccc1S(C)(=O)=O
39262	COc1ccc(F)cc1S(=O)(=O)N[C@@H](C)C[C@H](O)c1ccccc1
25455	Cc1cc(C#N)ccc1S(=O)(=O)N1CCC[C@@H]1C[C@@H](O)c1ccccc1
14903	C[C@H](NC[C@@H](O)c1ccc(S(C)(=O)=O)cc1)[C@@H](O)c1cccc(F)c1
4191	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2CCOC[C@H](O)C2)cc1
35016	C[C@H](N[C@H](C)[C@H](O)c1ccc(F)cc1)c1ccc(S(C)(=O)=O)c(F)c1
5871	CC(C)Oc1cc(C(N)=O)ccc1NC(=O)c1cc(C#N)cc(N(C)C)c1
27586	C[C@@H]1C[C@@H](C(C)(C)C)CCN1S(=O)(=O)c1ccc(F)cc1C#N
7383	C[C@H](O)CN(c1ccccc1)S(=O)(=O)c1ccc(F)cc1C#N
21885	COc1cc(C#N)ccc1S(=O)(=O)NC(=O)[C@H](F)c1ccccc1
5474	COc1ccc(Br)cc1CNS(=O)(=O)c1ccc(F)cc1C#N
17270	Cc1cc(F)ccc1C(=O)/C=C\c1ccc(S(C)(=O)=O)cc1
25261	N#Cc1cccc(C(=O)Nc2ccc(Oc3cccc(F)c3)c3ccncc23)c1
28939	CS(=O)(=O)c1ccnc(N(Cc2ccc(C#N)cc2)Cc2cccc(F)c2)n1
6373	CN(C)C(=O)c1cccc(Oc2cccc(S(C)(=O)=O)c2[N+](=O)[O-])c1
34013	Cc1cc(F)ccc1S(=O)(=O)N(C)c1ccccc1C#N
5912	COc1cc([C@H](C)NC(=O)N[C@H](CO)c2ccc(F)cc2)ccc1S(C)(=O)=O
30451	Cc1cc(C(=O)O)cc(S(=O)(=O)N[C@H](C)[C@H](O)c2ccc(F)cc2)c1F
24694	C[C@@H](O)[C@H]1CCCCN1S(=O)(=O)c1ccc(F)cc1C#N
9297	COc1ccc(NC(=O)c2cc(S(C)(=O)=O)c(OC)cc2N)c(OC)n1
34417	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N2C[C@H](C)[C@@H](C)C2)cc1
2443	CC(=O)c1cccc(OC[C@H](O)COc2cc(F)cc(C#N)c2)c1
21245	COc1ccc(F)cc1S(=O)(=O)NCc1ccc(S(C)(=O)=O)c(C(F)(F)F)c1
958	O=S(=O)(NCc1ccccc1Oc1cccc(F)c1)[C@@H]1C[C@H]1c1cccc(F)c1
10208	COc1ccc([C@@H](NS(=O)(=O)c2ccc(F)cc2C#N)c2ccco2)cc1
18526	Cc1ccc([C@H](NS(=O)(=O)c2ccc(F)cc2C#N)[C@H](C)S(C)(=O)=O)cc1
31474	C[C@@H]1C[C@@H](C)CCN(S(=O)(=O)c2ccc(F)cc2C#N)C1
21822	CS(=O)(=O)c1ccc(/C(N)=N/OCc2ccc(F)cc2C#N)cc1
1087	COc1cc(C#N)ccc1S(=O)(=O)N[C@H](Cc1ccccc1)[C@H](O)C(F)F
16530	CC[C@@H](NC(=O)c1cc(S(C)(=O)=O)c(OC)cc1N)[C@@H](O)c1ccccc1F
35830	C[C@H](C(=O)Nc1ccc(Oc2ccccc2)c(C#N)c1)S(C)(=O)=O
8278	Cc1ccc(C(=O)O[C@H](c2ccccc2)c2cccc(F)c2)cc1S(C)(=O)=O
34185	C[C@H](NC(=O)Nc1ccccc1Oc1cccc(F)c1)[C@@H](O)c1ccccc1
1345	CS(=O)(=O)C[C@@H]1CCN(Cc2ccc(Oc3cccc(F)c3)cc2)C1
34520	CS(=O)(=O)c1ccc(C(=O)N2CC[C@](O)(c3ccc(F)cc3)C2)cc1Br
8823	CS(=O)(=O)c1ccc(C(=O)N2CCO[C@@H](c3cccc(F)c3)C2)cc1[N+](=O)[O-]
6960	CC[C@H](NC(=O)CNc1ccc(C#N)cn1)c1cc(F)ccc1OC
1598	COc1cc(C(=O)/C=C/c2ccc(F)nc2)ccc1S(C)(=O)=O
28406	CS(=O)(=O)c1cc(S(=O)(=O)N2CCN(C3CC3)[C@H](C#N)C2)ccc1F
12567	Cc1cc(F)c(C#N)c(N[C@@H](C)[C@H](O)c2ccccc2)c1
23057	Cc1cc(F)ccc1CN1CCCN(c2ccccc2C#N)CC1
21186	CC(C)(C)C[C@H]1CCN(S(=O)(=O)c2ccc(F)cc2C#N)C1(C)C
39930	CS(=O)(=O)c1ccc(S(=O)(=O)N[C@@H](CO)c2cccc(F)c2)cc1F
23241	CC(C)c1cccc(NC(=O)COc2cc(F)cc(C#N)c2)c1
36542	CC1=C[C@H](C)CN(C(=O)c2ccccc2S(C)(=O)=O)C1
40098	COc1ccc(S(=O)(=O)N[C@H]2C[C@H]2c2cccc(F)c2)c(C)c1C
9876	COc1ccc(S(=O)(=O)N[C@H]2C[C@H]2c2cccc(F)c2)c2ccccc12
2331	CC[C@H](C[C@@H](C)O)N[C@H](C)c1ccc(S(C)(=O)=O)c(OC)c1
39533	CCOC(=O)[C@H](C)[C@H](C)NS(=O)(=O)c1ccc(F)cc1C#N
37887	COc1cc(C#N)ccc1Oc1ccc(N[C@H](C(N)=O)c2ccc(F)cc2)cc1
18496	COCc1ccccc1/C=C(\C)CNc1cc(F)cc(C#N)c1
14415	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N(CC(F)F)C(C)C)cc1
31999	COc1cc(F)ccc1S(=O)(=O)N(Cc1ccc(C#N)cc1)C1CC1
28330	CS(=O)(=O)c1ccc(C(=O)Nc2cc(F)ccc2Oc2ccccc2)c(N)c1
32788	CS(=O)(=O)c1cc(Br)cc(C(=O)OCc2ccc(C#N)c(F)c2)c1F
30054	C[C@H](c1cccc(C#N)c1)N(C)C(=O)CNC(=O)Cc1cccc(F)c1
37808	COc1ccc(S(=O)(=O)Oc2ccc(C#N)cc2OC)c(F)c1
14342	C[C@@H](CNS(=O)(=O)c1ccc(F)cc1C#N)CN1CCN(C)CC1
4417	COc1cc([C@@H](C)NC[C@H](O)c2ccc(C)o2)ccc1S(C)(=O)=O
29634	CC[C@H](NC(=O)Nc1ccc(OC)cc1S(C)(=O)=O)[C@H](O)c1c(F)cccc1F
4506	N#Cc1ccc([C@@H](Nc2ccc(Oc3cccc(F)c3)cc2)C(N)=O)cc1
7631	C[C@@H](N[C@H](C)[C@H](O)c1ccc(F)cc1)c1ccc(S(C)(=O)=O)c(F)c1
8909	CNS(=O)(=O)c1cc(NC(=O)COc2cc(F)cc(C#N)c2)ccc1C
23292	CC1(C(=O)O)CCN(C(=O)c2cccc(Oc3ccc(C#N)cc3)c2)CC1
30473	COc1ccc(C#N)cc1CN1CCC(O)(Cc2ccc(F)cc2)CC1
22649	CN(C(=O)c1cccc(OCc2ccccc2C#N)c1)c1cccc(S(C)(=O)=O)c1
2824	COc1cc(N)c(C(=O)NNC(=O)c2ccccc2)cc1S(C)(=O)=O
30482	C[C@@H](NS(=O)(=O)c1ccc(C#N)cc1C(F)(F)F)[C@H](O)c1cccc(F)c1
37918	COc1cc([C@@H](C)Nc2cc(C#N)ncn2)ccc1S(C)(=O)=O
27483	COc1cc(N)c(C(=O)N2CCc3c(cccc3C(N)=O)C2)cc1S(C)(=O)=O
26334	N#Cc1cc(F)ccc1S(=O)(=O)NCC1CCN(CC2CC2)CC1
6839	CS(=O)(=O)CCC(=O)N[C@@H]1C[C@H]2CC[C@@H]1N2Cc1cc(F)ccc1C#N
3206	CS(=O)(=O)C1CN(C(=O)c2ccc(Oc3ccc(F)cc3F)cc2)C1
13704	CC[C@H](C)C[C@@H](CC)N[C@@H](C)c1ccc(S(C)(=O)=O)c(OC)c1
8419	Cc1cc(F)ccc1C1CCN(c2ccc([N+](=O)[O-])cc2S(C)(=O)=O)CC1
9520	C[C@@H](C[C@H](O)c1cccs1)NS(=O)(=O)Cc1ccc(F)cc1C#N
23840	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N(C)Cc2ccsc2)cc1
6588	C[C@@H]1CCN(S(=O)(=O)c2ccc(S(C)(=O)=O)c(F)c2)[C@@H]([C@H](C)O)C1
19983	COc1cc(C#N)ccc1S(=O)(=O)N[C@@H](C)[C@H](O)c1ccc(F)cc1
5509	COc1ccc(CNS(=O)(=O)c2c(C)cc(F)cc2C#N)c(OC)c1
15254	COc1cc(C#N)ccc1S(=O)(=O)Oc1ccc(C(F)(F)F)nc1C
39890	COc1cc([C@@H](C)N[C@@H]2CCc3cc(C#N)ccc32)ccc1S(C)(=O)=O
12125	CC(=O)c1ccc(S(C)(=O)=O)c(N2CCO[C@@H](c3ccc(F)cc3F)C2)c1
3344	CN(C)c1ccc([N+](=O)[O-])c(OS(=O)(=O)c2ccc(C#N)c(F)c2)c1
15522	Cc1cc(NC(=O)N[C@H](C)[C@@H](O)c2ccc(F)cc2)c(C#N)cc1N(C)C
17099	C[C@@H](NC(=O)c1ccc(N=S(C)(C)=O)cc1)[C@H](O)c1cccc(F)c1
30644	C[C@H](NS(=O)(=O)c1ccc(C#N)cc1F)[C@@H](O)c1ccc(F)cc1
21029	COc1cc(N)c(C(=O)OCc2cccc(C)n2)cc1S(C)(=O)=O
20441	C[C@H](N[C@@H]1C[C@H]1c1cccc(F)c1)c1ccc(S(C)(=O)=O)cc1
5390	COc1cc([C@H](C)N[C@@H](C)c2ccccc2)ccc1S(C)(=O)=O
29162	Cc1ccc(CNS(=O)(=O)c2ccc(C#N)cc2F)cc1S(C)(=O)=O
26584	Cc1cc(F)cc(C#N)c1S(=O)(=O)N[C@@H]1CCc2ccc(F)cc21
10398	COC(=O)[C@@H](NCc1ccc(S(C)(=O)=O)c(C(F)(F)F)c1)c1cccc(C#N)c1
15871	COc1cc(C#N)ccc1S(=O)(=O)NCC1CCN(C2CC2)CC1
12308	Cc1ccc(CC(C)(C)N(C)S(=O)(=O)c2ccc(F)cc2C)cc1
2251	C[C@@H](NS(=O)(=O)c1ccc(S(C)(=O)=O)c(F)c1)[C@H](O)c1cccc(F)c1
35668	COc1ccc(C(=O)Nc2cc(C#N)ccc2C)cc1S(=O)(=O)N(C)C
12180	Cc1cc(C#N)ccc1Oc1ccc(C(=O)N(C)Cc2nnc(O)o2)cc1
23809	COc1cc([C@@H](C)NC(=O)[C@@H](F)c2ccccc2)ccc1S(C)(=O)=O
12796	Cc1c(F)cccc1S(=O)(=O)NCc1ccccc1Oc1cccc(F)c1
23622	CCN(C(=O)c1ccc(Oc2cccc(F)c2C#N)cc1)[C@H]1CC(=O)NC1=O
31566	CN(C)C(=O)N1CCN(S(=O)(=O)c2ccc(F)cc2C#N)CC1
35329	Cc1ccc([C@@H](O)[C@H](C)NS(=O)(=O)Cc2ccc(F)cc2C#N)cc1
11855	Cc1cc(F)ccc1S(=O)(=O)N(C)[C@H]1CCCC[C@H]1O
30961	C[C@@H](NS(=O)(=O)c1ccc(C(N)=O)cc1)[C@@H](O)c1cccc(F)c1
33582	Cc1cc(C#N)ccc1S(=O)(=O)N1C[C@H](C)C[C@H](O)C1
26561	Cc1cc(C#N)ccc1S(=O)(=O)N1CCC(Oc2cccc(F)c2)CC1
33140	C[C@@H](NC1CCN(c2ccc(C#N)cc2)CC1)[C@H](O)c1cccc(F)c1
37225	COc1ccc(F)cc1/C=C/C(=O)c1ccc(S(C)(=O)=O)c(OC)c1
15548	N#Cc1cnc(NCc2ccccc2Oc2cccc(F)c2)c([N+](=O)[O-])c1
40057	Cc1cccc(S(=O)(=O)N2CCC([C@H](O)c3ccc(F)cc3)CC2)c1C#N
33464	Cc1cc(S(=O)(=O)N(C)[C@H]2CC[C@@H](C)C2)ccc1C#N
16350	COc1cc(N)c(C(=O)N2CCC(OC)(OC)[C@H](O)C2)cc1S(C)(=O)=O
20108	COCc1ccc(OC)c(S(=O)(=O)Oc2cc(F)cc(F)c2)c1
19038	Cc1ccc(C#N)cc1S(=O)(=O)NC[C@@H](C)N1CCC[C@@H](C)C1
20106	Cc1ccccc1C[C@@H](CNS(=O)(=O)c1ccc(F)cc1C#N)C(=O)O
